locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFAKOQUE_00001	tRNA	71				tRNA-Trp(cca)
VFAKOQUE_00002	CDS	588				hypothetical protein
VFAKOQUE_00003	CDS	441				hypothetical protein
VFAKOQUE_00004	CDS	360	rplL		COG0222	50S ribosomal protein L7/L12
VFAKOQUE_00005	CDS	3837	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFAKOQUE_00006	CDS	3936	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFAKOQUE_00007	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFAKOQUE_00008	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFAKOQUE_00009	CDS	2079	fusA		COG0480	Elongation factor G
VFAKOQUE_00010	CDS	303	rpsJ			30S ribosomal protein S10
VFAKOQUE_00011	CDS	426	def	3.5.1.88		Peptide deformylase
VFAKOQUE_00012	tRNA	72				tRNA-Phe(gaa)
VFAKOQUE_00013	CDS	444				hypothetical protein
VFAKOQUE_00014	CDS	1125				hypothetical protein
VFAKOQUE_00015	CDS	378				hypothetical protein
VFAKOQUE_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFAKOQUE_00017	CDS	822	dapF	5.1.1.7		Diaminopimelate epimerase
VFAKOQUE_00018	CDS	663	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFAKOQUE_00019	CDS	1389	infB		COG0532	Translation initiation factor IF-2
VFAKOQUE_00020	tRNA	73				tRNA-Gln(ttg)
VFAKOQUE_00021	CDS	897	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFAKOQUE_00022	CDS	543				hypothetical protein
VFAKOQUE_00023	CDS	564	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFAKOQUE_00024	CDS	1074	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFAKOQUE_00025	CDS	1317	lysS	6.1.1.6		Lysine--tRNA ligase
VFAKOQUE_00026	CDS	720	prfA		COG0216	Peptide chain release factor 1
VFAKOQUE_00027	CDS	912	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFAKOQUE_00028	CDS	942	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFAKOQUE_00029	tRNA	83				tRNA-Ser(gct)
VFAKOQUE_00030	CDS	2490	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFAKOQUE_00031	CDS	711				hypothetical protein
VFAKOQUE_00032	CDS	789	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFAKOQUE_00033	CDS	99				hypothetical protein
VFAKOQUE_00034	CDS	1362	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFAKOQUE_00035	CDS	1386	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFAKOQUE_00036	CDS	969	thrB	2.7.1.39	COG2334	Homoserine kinase
VFAKOQUE_00037	CDS	1467	dnaG	2.7.7.-		DNA primase
VFAKOQUE_00038	CDS	1395	rpoD			RNA polymerase sigma factor RpoD
VFAKOQUE_00039	CDS	3021	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFAKOQUE_00040	tRNA	73				tRNA-Leu(aag)
VFAKOQUE_00041	tRNA	73				tRNA-Leu(tag)
VFAKOQUE_00042	tRNA	83				tRNA-Ser(aga)
VFAKOQUE_00043	CDS	798	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFAKOQUE_00044	CDS	1068	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFAKOQUE_00045	CDS	273				hypothetical protein
VFAKOQUE_00046	CDS	222				hypothetical protein
VFAKOQUE_00047	tRNA	72				tRNA-Asn(gtt)
VFAKOQUE_00048	tRNA	71				tRNA-Cys(gca)
VFAKOQUE_00049	CDS	582	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFAKOQUE_00050	CDS	1092	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFAKOQUE_00051	CDS	3147	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFAKOQUE_00052	CDS	567	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFAKOQUE_00053	CDS	570	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFAKOQUE_00054	CDS	1182	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFAKOQUE_00055	tRNA	74				tRNA-Val(tac)
VFAKOQUE_00056	CDS	885				hypothetical protein
VFAKOQUE_00057	CDS	1080				hypothetical protein
VFAKOQUE_00058	tRNA	80				tRNA-Leu(caa)
VFAKOQUE_00059	tRNA	85				tRNA-Ser(tga)
VFAKOQUE_00060	CDS	633	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFAKOQUE_00061	CDS	1275	hisD	1.1.1.23		Histidinol dehydrogenase
VFAKOQUE_00062	CDS	990	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFAKOQUE_00063	CDS	600	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
VFAKOQUE_00064	CDS	618	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
VFAKOQUE_00065	CDS	714	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFAKOQUE_00066	CDS	756	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFAKOQUE_00067	CDS	294	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFAKOQUE_00068	CDS	291	hisI_2	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
VFAKOQUE_00069	tRNA	73				tRNA-His(gtg)
VFAKOQUE_00070	tRNA	73				tRNA-Lys(ttt)
VFAKOQUE_00071	CDS	177				hypothetical protein
VFAKOQUE_00072	CDS	492	infC			Translation initiation factor IF-3
