locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFMALBOS_00001	CDS	1182	tufA		COG0050	Elongation factor Tu
VFMALBOS_00002	CDS	408				hypothetical protein
VFMALBOS_00003	CDS	642				hypothetical protein
VFMALBOS_00004	CDS	447				hypothetical protein
VFMALBOS_00005	CDS	396				hypothetical protein
VFMALBOS_00006	CDS	3357	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFMALBOS_00007	CDS	3633	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFMALBOS_00008	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFMALBOS_00009	CDS	468	rpsG		COG0049	30S ribosomal protein S7
VFMALBOS_00010	CDS	2112	fusA		COG0480	Elongation factor G
VFMALBOS_00011	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
VFMALBOS_00012	CDS	429	def	3.5.1.88		Peptide deformylase
VFMALBOS_00013	CDS	420				hypothetical protein
VFMALBOS_00014	CDS	735	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFMALBOS_00015	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFMALBOS_00016	CDS	336				hypothetical protein
VFMALBOS_00017	CDS	642				hypothetical protein
VFMALBOS_00018	CDS	537				hypothetical protein
VFMALBOS_00019	CDS	573				hypothetical protein
VFMALBOS_00020	CDS	687	prfA		COG0216	Peptide chain release factor 1
VFMALBOS_00021	CDS	909	rpoS			RNA polymerase sigma factor RpoS
VFMALBOS_00022	CDS	3006	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFMALBOS_00023	CDS	186				hypothetical protein
VFMALBOS_00024	CDS	786	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFMALBOS_00025	CDS	246				hypothetical protein
VFMALBOS_00026	CDS	219				hypothetical protein
VFMALBOS_00027	CDS	603	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFMALBOS_00028	CDS	492	infC			Translation initiation factor IF-3
VFMALBOS_00029	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
VFMALBOS_00030	tRNA	72				tRNA-Arg(tct)
VFMALBOS_00031	tRNA	74				tRNA-Met(cat)
VFMALBOS_00032	CDS	321				hypothetical protein
VFMALBOS_00033	CDS	522				hypothetical protein
VFMALBOS_00034	CDS	306				hypothetical protein
VFMALBOS_00035	tRNA	74				tRNA-Asp(gtc)
VFMALBOS_00036	tRNA	71				tRNA-Glu(ttc)
VFMALBOS_00037	CDS	1311	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VFMALBOS_00038	CDS	456				hypothetical protein
VFMALBOS_00039	CDS	1098				hypothetical protein
VFMALBOS_00040	CDS	1092	dnaJ		COG0484	Chaperone protein DnaJ
VFMALBOS_00041	CDS	1827	dnaK		COG0443	Chaperone protein DnaK
VFMALBOS_00042	CDS	927	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
VFMALBOS_00043	CDS	219				hypothetical protein
VFMALBOS_00044	CDS	180				hypothetical protein
VFMALBOS_00045	CDS	456	aroQ	4.2.1.10		3-dehydroquinate dehydratase
VFMALBOS_00046	CDS	240	rpmA		COG0211	50S ribosomal protein L27
VFMALBOS_00047	rRNA	2690				23S ribosomal RNA
VFMALBOS_00048	tRNA	72				tRNA-Ile(gat)
VFMALBOS_00049	rRNA	1617				16S ribosomal RNA
VFMALBOS_00050	CDS	447				hypothetical protein
VFMALBOS_00051	CDS	525				hypothetical protein
VFMALBOS_00052	CDS	228				hypothetical protein
VFMALBOS_00053	CDS	714	rplB		COG0090	50S ribosomal protein L2
VFMALBOS_00054	CDS	282	rpsS		COG0185	30S ribosomal protein S19
VFMALBOS_00055	CDS	318				hypothetical protein
VFMALBOS_00056	CDS	603	rpsC		COG0092	30S ribosomal protein S3
VFMALBOS_00057	CDS	390	rplP		COG0197	50S ribosomal protein L16
VFMALBOS_00058	CDS	231				hypothetical protein
VFMALBOS_00059	CDS	369	rplN		COG0093	50S ribosomal protein L14
VFMALBOS_00060	CDS	573	rplE		COG0094	50S ribosomal protein L5
VFMALBOS_00061	CDS	207				hypothetical protein
VFMALBOS_00062	CDS	366				hypothetical protein
VFMALBOS_00063	CDS	543	rplF		COG0097	50S ribosomal protein L6
VFMALBOS_00064	CDS	324				hypothetical protein
VFMALBOS_00065	CDS	423	rpsE		COG0098	30S ribosomal protein S5
VFMALBOS_00066	CDS	336				hypothetical protein
VFMALBOS_00067	CDS	237	infA		COG0361	Translation initiation factor IF-1
VFMALBOS_00068	CDS	333	rpsM		COG0099	30S ribosomal protein S13
VFMALBOS_00069	CDS	351	rpsK		COG0100	30S ribosomal protein S11
VFMALBOS_00070	CDS	549				hypothetical protein
VFMALBOS_00071	CDS	846	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
VFMALBOS_00072	CDS	465	aroK	2.7.1.71		Shikimate kinase
