locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFMALBOS_00001	CDS	1182	tufA		COG0050	Elongation factor Tu
VFMALBOS_00001	gene	1182	tufA			
VFMALBOS_00002	CDS	408	rplK		COG0080	50S ribosomal protein L11
VFMALBOS_00002	gene	408	rplK			
VFMALBOS_00003	CDS	642				hypothetical protein
VFMALBOS_00003	gene	642				
VFMALBOS_00004	CDS	447				hypothetical protein
VFMALBOS_00004	gene	447				
VFMALBOS_00005	CDS	396	rplL			50S ribosomal protein L7/L12
VFMALBOS_00005	gene	396	rplL			
VFMALBOS_00006	CDS	3357	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFMALBOS_00006	gene	3357	rpoB			
VFMALBOS_00007	CDS	3633	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFMALBOS_00007	gene	3633	rpoC			
VFMALBOS_00008	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFMALBOS_00008	gene	396	rpsL			
VFMALBOS_00009	CDS	468	rpsG		COG0049	30S ribosomal protein S7
VFMALBOS_00009	gene	468	rpsG			
VFMALBOS_00010	CDS	2112	fusA		COG0480	Elongation factor G
VFMALBOS_00010	gene	2112	fusA			
VFMALBOS_00011	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
VFMALBOS_00011	gene	312	rpsJ			
VFMALBOS_00012	CDS	429	def	3.5.1.88	COG0242	Peptide deformylase
VFMALBOS_00012	gene	429	def			
VFMALBOS_00013	CDS	420				hypothetical protein
VFMALBOS_00013	gene	420				
VFMALBOS_00014	CDS	735	rsmA	2.1.1.-		Ribosomal RNA small subunit methyltransferase A
VFMALBOS_00014	gene	735	rsmA			
VFMALBOS_00015	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFMALBOS_00015	gene	393	rpsI			
VFMALBOS_00016	CDS	336	rplM		COG0102	50S ribosomal protein L13
VFMALBOS_00016	gene	336	rplM			
VFMALBOS_00017	CDS	642				hypothetical protein
VFMALBOS_00017	gene	642				
VFMALBOS_00018	CDS	537	rplY			50S ribosomal protein L25
VFMALBOS_00018	gene	537	rplY			
VFMALBOS_00019	CDS	573	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFMALBOS_00019	gene	573	rsmD			
VFMALBOS_00020	CDS	687	prfA		COG0216	Peptide chain release factor 1
VFMALBOS_00020	gene	687	prfA			
VFMALBOS_00021	CDS	909	rpoS			RNA polymerase sigma factor RpoS
VFMALBOS_00021	gene	909	rpoS			
VFMALBOS_00022	CDS	3006	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFMALBOS_00022	gene	3006	dnaE			
VFMALBOS_00023	CDS	186				hypothetical protein
VFMALBOS_00023	gene	186				
VFMALBOS_00024	CDS	786	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFMALBOS_00024	gene	786	metF			
VFMALBOS_00025	CDS	246				hypothetical protein
VFMALBOS_00025	gene	246				
VFMALBOS_00026	CDS	219				hypothetical protein
VFMALBOS_00026	gene	219				
VFMALBOS_00027	CDS	603	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFMALBOS_00027	gene	603	dnaQ			
VFMALBOS_00028	CDS	492	infC			Translation initiation factor IF-3
VFMALBOS_00028	gene	492	infC			
VFMALBOS_00029	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
VFMALBOS_00029	gene	1059	aroC			
VFMALBOS_00030	tRNA	72				tRNA-Arg(tct)
VFMALBOS_00030	gene	72				
VFMALBOS_00031	tRNA	74				tRNA-Met(cat)
VFMALBOS_00031	gene	74				
VFMALBOS_00032	CDS	321				hypothetical protein
VFMALBOS_00032	gene	321				
VFMALBOS_00033	CDS	522				hypothetical protein
VFMALBOS_00033	gene	522				
VFMALBOS_00034	CDS	306	trxA		COG0526	Thioredoxin
VFMALBOS_00034	gene	306	trxA			
VFMALBOS_00035	CDS	246				hypothetical protein
VFMALBOS_00035	gene	246				
VFMALBOS_00036	tRNA	74				tRNA-Asp(gtc)
