locus_tag	ftype	length_bp	gene	EC_number	COG	product
SMRAIPAT_00001	CDS	645	lipB	2.3.1.181	COG0321	Octanoyltransferase
SMRAIPAT_00001	gene	645	lipB			
SMRAIPAT_00002	CDS	2538	valS	6.1.1.9		Valine--tRNA ligase
SMRAIPAT_00002	gene	2538	valS			
SMRAIPAT_00003	CDS	333	rsfS			Ribosomal silencing factor RsfS
SMRAIPAT_00003	gene	333	rsfS			
SMRAIPAT_00004	CDS	1110	dnaN		COG0592	Beta sliding clamp
SMRAIPAT_00004	gene	1110	dnaN			
SMRAIPAT_00005	CDS	1107	rpsA		COG0539	30S ribosomal protein S1
SMRAIPAT_00005	gene	1107	rpsA			
SMRAIPAT_00006	CDS	1164	rho	3.6.4.-	COG1158	Transcription termination factor Rho
SMRAIPAT_00006	gene	1164	rho			
SMRAIPAT_00007	CDS	1062	prfA		COG0216	Peptide chain release factor RF1
SMRAIPAT_00007	gene	1062	prfA			
SMRAIPAT_00008	CDS	753	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
SMRAIPAT_00008	gene	753	rsmA			
SMRAIPAT_00009	tRNA	75				tRNA-Met(cat)
SMRAIPAT_00009	gene	75				
SMRAIPAT_00010	tRNA	77				tRNA-Asn(gtt)
SMRAIPAT_00010	gene	77				
SMRAIPAT_00011	CDS	1068				hypothetical protein
SMRAIPAT_00011	gene	1068				
SMRAIPAT_00012	CDS	1608	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
SMRAIPAT_00012	gene	1608	glnS			
SMRAIPAT_00013	CDS	1842	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SMRAIPAT_00013	gene	1842	mnmG			
SMRAIPAT_00014	CDS	375	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
SMRAIPAT_00014	gene	375	ybeY			
SMRAIPAT_00015	tRNA	71				tRNA-Cys(gca)
SMRAIPAT_00015	gene	71				
SMRAIPAT_00016	CDS	558	rplY			50S ribosomal protein L25
SMRAIPAT_00016	gene	558	rplY			
SMRAIPAT_00017	CDS	1500	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SMRAIPAT_00017	gene	1500	gltX			
SMRAIPAT_00018	CDS	456	rplI		COG0359	50S ribosomal protein L9
SMRAIPAT_00018	gene	456	rplI			
SMRAIPAT_00019	CDS	270	rpsR			30S ribosomal protein S18
SMRAIPAT_00019	gene	270	rpsR			
SMRAIPAT_00020	CDS	357	rpsF		COG0360	30S ribosomal protein S6
SMRAIPAT_00020	gene	357	rpsF			
SMRAIPAT_00021	tmRNA	257	ssrA			transfer-messenger RNA, SsrA
SMRAIPAT_00021	gene	257	ssrA			
SMRAIPAT_00022	CDS	258	rpmA		COG0211	50S ribosomal protein L27
SMRAIPAT_00022	gene	258	rpmA			
SMRAIPAT_00023	CDS	333	rplU		COG0261	50S ribosomal protein L21
SMRAIPAT_00023	gene	333	rplU			
SMRAIPAT_00024	tRNA	76				tRNA-Met(cat)
SMRAIPAT_00024	gene	76				
SMRAIPAT_00025	CDS	1317	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
SMRAIPAT_00025	gene	1317	asnS			
SMRAIPAT_00026	CDS	600	frr		COG0233	Ribosome-recycling factor
SMRAIPAT_00026	gene	600	frr			
SMRAIPAT_00027	CDS	957	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
SMRAIPAT_00027	gene	957	trpS			
SMRAIPAT_00028	tRNA	85				tRNA-Leu(tag)
SMRAIPAT_00028	gene	85				
SMRAIPAT_00029	CDS	741				hypothetical protein
SMRAIPAT_00029	gene	741				
SMRAIPAT_00030	CDS	849	lipA	2.8.1.8		Lipoyl synthase
SMRAIPAT_00030	gene	849	lipA			
SMRAIPAT_00031	CDS	1308	der		COG1160	GTPase Der
SMRAIPAT_00031	gene	1308	der			
SMRAIPAT_00032	CDS	1263	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
SMRAIPAT_00032	gene	1263	maeB			
SMRAIPAT_00033	tRNA	83				tRNA-Ser(gct)
SMRAIPAT_00033	gene	83				
SMRAIPAT_00034	tRNA	75				tRNA-Pro(tgg)
SMRAIPAT_00034	gene	75				
SMRAIPAT_00035	tRNA	73				tRNA-Arg(tct)
SMRAIPAT_00035	gene	73				
SMRAIPAT_00036	CDS	210	fdx		COG1145	Ferredoxin
SMRAIPAT_00036	gene	210	fdx			
SMRAIPAT_00037	CDS	420	rplS		COG0335	50S ribosomal protein L19
