#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFBRI	1262	1630	+	KJKEJC_00010	14.0	10.1	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFBRI	1633	2097	+	KJKEJC_00015	18.9	10.3		
VFBRI	2066	2422	+	KJKEJC_00020	13.8	9.8	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFBRI	2403	5798	+	KJKEJC_00025	132.0	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04561.17|RNA_pol_Rpb2_2, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFBRI	5795	9640	+	KJKEJC_00030	148.1	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFBRI	9931	10419	+	KJKEJC_00040	19.1	10.4	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFBRI	12421	12723	+	KJKEJC_00050	12.0	9.7	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFBRI	12952	13368	+	KJKEJC_00060	16.4	10.1	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFBRI	13501	14001	-	KJKEJC_00065	19.8	9.7	PF00398.23|RrnaAD	PFAM:PF00398.23
VFBRI	13991	15028	-	KJKEJC_00070	41.8	10.3		
VFBRI	15025	15405	-	KJKEJC_00075	14.8	10.6		
VFBRI	15402	15686	-	KJKEJC_00080	10.8	10.4		
VFBRI	15683	16483	-	KJKEJC_00085	31.1	10.4	PF01678.22|DAP_epimerase	PFAM:PF01678.22
