locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFZOPTEN_00001	tRNA	73				tRNA-Trp(cca)
VFZOPTEN_00002	CDS	408	rplK		COG0080	50S ribosomal protein L11
VFZOPTEN_00003	CDS	591				hypothetical protein
VFZOPTEN_00004	CDS	414				hypothetical protein
VFZOPTEN_00005	CDS	333	rplL			50S ribosomal protein L7/L12
VFZOPTEN_00006	CDS	3789	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFZOPTEN_00007	CDS	3864	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFZOPTEN_00008	CDS	381	rpsL		COG0048	30S ribosomal protein S12
VFZOPTEN_00009	CDS	477	rpsG		COG0049	30S ribosomal protein S7
VFZOPTEN_00010	CDS	2013	fusA		COG0480	Elongation factor G
VFZOPTEN_00011	CDS	297				hypothetical protein
VFZOPTEN_00012	tRNA	73				tRNA-Phe(gaa)
VFZOPTEN_00013	CDS	420				hypothetical protein
VFZOPTEN_00014	CDS	711	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFZOPTEN_00015	CDS	1101				hypothetical protein
VFZOPTEN_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFZOPTEN_00017	CDS	294				hypothetical protein
VFZOPTEN_00018	CDS	783	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFZOPTEN_00019	CDS	657	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFZOPTEN_00020	tRNA	72				tRNA-Gln(ttg)
VFZOPTEN_00021	CDS	825	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFZOPTEN_00022	CDS	471				hypothetical protein
VFZOPTEN_00023	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFZOPTEN_00024	CDS	1059	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFZOPTEN_00025	CDS	660	prfB		COG1186	Peptide chain release factor RF2
VFZOPTEN_00026	CDS	876	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFZOPTEN_00027	tRNA	86				tRNA-Ser(gct)
VFZOPTEN_00028	CDS	2235				hypothetical protein
VFZOPTEN_00029	CDS	2187	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFZOPTEN_00030	CDS	726				hypothetical protein
VFZOPTEN_00031	CDS	1161	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
VFZOPTEN_00032	CDS	861	prfA			Peptide chain release factor 1
VFZOPTEN_00033	CDS	726	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
VFZOPTEN_00034	CDS	891	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
VFZOPTEN_00035	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFZOPTEN_00036	CDS	1239	menF	5.4.4.2		Isochorismate synthase MenF
VFZOPTEN_00037	CDS	1398	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFZOPTEN_00038	CDS	1266	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFZOPTEN_00039	CDS	927	thrB	2.7.1.39	COG2334	Homoserine kinase
VFZOPTEN_00040	CDS	1287	dnaG	2.7.7.-		DNA primase
VFZOPTEN_00041	tRNA	72				tRNA-Met(cat)
VFZOPTEN_00042	CDS	144				hypothetical protein
VFZOPTEN_00043	CDS	1647	dnaE2	2.7.7.7		Error-prone DNA polymerase
VFZOPTEN_00044	tRNA	73				tRNA-Leu(tag)
VFZOPTEN_00045	tRNA	84				tRNA-Ser(aga)
VFZOPTEN_00046	CDS	765				hypothetical protein
VFZOPTEN_00047	CDS	1029	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFZOPTEN_00048	CDS	294	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
VFZOPTEN_00049	CDS	1158	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFZOPTEN_00050	CDS	711	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFZOPTEN_00051	CDS	246				hypothetical protein
VFZOPTEN_00052	tRNA	74				tRNA-Asn(gtt)
VFZOPTEN_00053	tRNA	71				tRNA-Cys(gca)
VFZOPTEN_00054	tRNA	73				tRNA-Gly(gcc)
VFZOPTEN_00055	CDS	1062	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
VFZOPTEN_00056	CDS	2997	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
VFZOPTEN_00057	CDS	537	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VFZOPTEN_00058	CDS	585	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFZOPTEN_00059	tRNA	71				tRNA-Val(tac)
VFZOPTEN_00060	CDS	678				hypothetical protein
VFZOPTEN_00061	tRNA	81				tRNA-Leu(caa)
VFZOPTEN_00062	tRNA	83				tRNA-Ser(tga)
VFZOPTEN_00063	tRNA	74				tRNA-Arg(acg)
VFZOPTEN_00064	CDS	1212	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFZOPTEN_00065	CDS	936	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFZOPTEN_00066	CDS	573	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
VFZOPTEN_00067	CDS	600	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFZOPTEN_00068	CDS	693	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFZOPTEN_00069	CDS	738	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFZOPTEN_00070	CDS	276	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFZOPTEN_00071	tRNA	72				tRNA-Thr(tgt)
VFZOPTEN_00072	tRNA	72				tRNA-His(gtg)
VFZOPTEN_00073	tRNA	76				tRNA-Lys(ttt)
VFZOPTEN_00074	CDS	162				hypothetical protein
VFZOPTEN_00075	CDS	462	infC			Translation initiation factor IF-3
VFZOPTEN_00076	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
VFZOPTEN_00077	tRNA	74				tRNA-Arg(tct)
VFZOPTEN_00078	tRNA	74				tRNA-Met(cat)
VFZOPTEN_00079	tRNA	72				tRNA-Pro(tgg)
VFZOPTEN_00080	CDS	315				hypothetical protein
VFZOPTEN_00081	CDS	516				hypothetical protein
VFZOPTEN_00082	CDS	825				hypothetical protein
VFZOPTEN_00083	CDS	1077	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
VFZOPTEN_00084	CDS	792	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VFZOPTEN_00085	CDS	1086	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VFZOPTEN_00086	CDS	1317	thrC	4.2.3.1	COG0498	Threonine synthase
VFZOPTEN_00087	CDS	1152	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
