# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFCOTACU	tRNA	1176	1246	+	KOJLAA_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFCOTACU	cds	1255	1635	+	KOJLAA_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFCOTACU	cds	1632	2261	+	KOJLAA_00015		hypothetical protein	
VFCOTACU	cds	2254	2682	+	KOJLAA_00020		hypothetical protein	
VFCOTACU	cds	2675	3031	+	KOJLAA_00025		hypothetical protein	PFAM:PF00542.22
VFCOTACU	cds	3028	6900	+	KOJLAA_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFCOTACU	cds	6876	10772	+	KOJLAA_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFCOTACU	cds	10769	11140	+	KOJLAA_00040		hypothetical protein	
VFCOTACU	cds	11118	11606	+	KOJLAA_00045		hypothetical protein	PFAM:PF00177.24
VFCOTACU	cds	11606	13660	+	KOJLAA_00050		Elongation factor G 1	SO:0001217, UniRef:UniRef50_Q9KUZ7
VFCOTACU	cds	13657	13959	+	KOJLAA_00055		hypothetical protein	PFAM:PF00338.25
VFCOTACU	tRNA	14372	14444	+	KOJLAA_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFCOTACU	cds	14863	15687	+	KOJLAA_00065		hypothetical protein	PFAM:PF02091.18
VFCOTACU	cds	15674	17371	+	KOJLAA_00070		hypothetical protein	
VFCOTACU	cds	17336	18055	-	KOJLAA_00075		hypothetical protein	PFAM:PF00398.23
VFCOTACU	cds	18042	19160	-	KOJLAA_00080		hypothetical protein	
VFCOTACU	cds	19160	19552	-	KOJLAA_00085		hypothetical protein	
VFCOTACU	cds	19549	19881	-	KOJLAA_00090		hypothetical protein	
VFCOTACU	cds	19881	20690	-	KOJLAA_00095		hypothetical protein	PFAM:PF01678.22
VFCOTACU	cds	20677	21348	-	KOJLAA_00100		hypothetical protein	
VFCOTACU	tRNA	21395	21466	+	KOJLAA_00105	trnQ	tRNA-Gln(ttg)	SO:0000261
VFCOTACU	cds	21477	22328	+	KOJLAA_00110		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFCOTACU	cds	22309	22773	+	KOJLAA_00115		hypothetical protein	
