locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFPROSP_00001	CDS	1176	tufA		COG0050	Elongation factor Tu
VFPROSP_00001	gene	1176	tufA			
VFPROSP_00002	tRNA	71				tRNA-Trp(cca)
VFPROSP_00002	gene	71				
VFPROSP_00003	CDS	423	rplK		COG0080	50S ribosomal protein L11
VFPROSP_00003	gene	423	rplK			
VFPROSP_00004	CDS	636				hypothetical protein
VFPROSP_00004	gene	636				
VFPROSP_00005	CDS	447				hypothetical protein
VFPROSP_00005	gene	447				
VFPROSP_00006	CDS	417	rplL			50S ribosomal protein L7/L12
VFPROSP_00006	gene	417	rplL			
VFPROSP_00007	CDS	4308	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
VFPROSP_00007	gene	4308	rpoB			
VFPROSP_00008	CDS	3942	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFPROSP_00008	gene	3942	rpoC			
VFPROSP_00009	CDS	366	rpsL		COG0048	30S ribosomal protein S12
VFPROSP_00009	gene	366	rpsL			
VFPROSP_00010	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VFPROSP_00010	gene	471	rpsG			
VFPROSP_00011	CDS	2058	fusA		COG0480	Elongation factor G
VFPROSP_00011	gene	2058	fusA			
VFPROSP_00012	CDS	312	rpsJ			30S ribosomal protein S10
VFPROSP_00012	gene	312	rpsJ			
VFPROSP_00013	CDS	423	def	3.5.1.88		Peptide deformylase
VFPROSP_00013	gene	423	def			
VFPROSP_00014	tRNA	73				tRNA-Phe(gaa)
VFPROSP_00014	gene	73				
VFPROSP_00015	CDS	921	tyrS	6.1.1.1		Tyrosine--tRNA ligase
VFPROSP_00015	gene	921	tyrS			
VFPROSP_00016	CDS	390	rpsI		COG0103	30S ribosomal protein S9
VFPROSP_00016	gene	390	rpsI			
VFPROSP_00017	CDS	375				hypothetical protein
VFPROSP_00017	gene	375				
VFPROSP_00018	CDS	594				hypothetical protein
VFPROSP_00018	gene	594				
VFPROSP_00019	tRNA	74				tRNA-Gln(ttg)
VFPROSP_00019	gene	74				
VFPROSP_00020	CDS	366	rplN		COG0093	50S ribosomal protein L14
VFPROSP_00020	gene	366	rplN			
VFPROSP_00021	CDS	267				hypothetical protein
VFPROSP_00021	gene	267				
VFPROSP_00022	CDS	429	rplP		COG0197	50S ribosomal protein L16
VFPROSP_00022	gene	429	rplP			
VFPROSP_00023	CDS	612	rpsC		COG0092	30S ribosomal protein S3
VFPROSP_00023	gene	612	rpsC			
VFPROSP_00024	CDS	345				hypothetical protein
VFPROSP_00024	gene	345				
VFPROSP_00025	CDS	255	rpsS			30S ribosomal protein S19
VFPROSP_00025	gene	255	rpsS			
VFPROSP_00026	CDS	822	rplB		COG0090	50S ribosomal protein L2
VFPROSP_00026	gene	822	rplB			
VFPROSP_00027	CDS	192				hypothetical protein
VFPROSP_00027	gene	192				
VFPROSP_00028	CDS	519	rplD		COG0088	50S ribosomal protein L4
VFPROSP_00028	gene	519	rplD			
VFPROSP_00029	CDS	492	rplC		COG0087	50S ribosomal protein L3
VFPROSP_00029	gene	492	rplC			
VFPROSP_00030	rRNA	1651				16S ribosomal RNA
VFPROSP_00030	gene	1651				
VFPROSP_00031	tRNA	73				tRNA-Ile(gat)
VFPROSP_00031	gene	73				
VFPROSP_00032	rRNA	2691				23S ribosomal RNA
VFPROSP_00032	gene	2691				
VFPROSP_00033	CDS	1809	dnaK		COG0443	Chaperone protein DnaK
VFPROSP_00033	gene	1809	dnaK			
VFPROSP_00034	CDS	1050	dnaJ		COG0484	Chaperone protein DnaJ
VFPROSP_00034	gene	1050	dnaJ			
VFPROSP_00035	CDS	1125				hypothetical protein
VFPROSP_00035	gene	1125				
VFPROSP_00036	CDS	141				hypothetical protein
VFPROSP_00036	gene	141				
VFPROSP_00037	CDS	1326	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VFPROSP_00037	gene	1326	aroA			
VFPROSP_00038	CDS	1566	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VFPROSP_00038	gene	1566	mnmG			
VFPROSP_00039	CDS	1164	mnmE	3.6.-.-		tRNA modification GTPase MnmE
VFPROSP_00039	gene	1164	mnmE			
VFPROSP_00040	CDS	1194	gltX	6.1.1.17		Glutamate--tRNA ligase
VFPROSP_00040	gene	1194	gltX			
VFPROSP_00041	CDS	321	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
VFPROSP_00041	gene	321	dnaB			
VFPROSP_00042	CDS	1119				hypothetical protein
VFPROSP_00042	gene	1119				
VFPROSP_00043	CDS	300				hypothetical protein
VFPROSP_00043	gene	300				
VFPROSP_00044	tRNA	72				tRNA-Met(cat)
VFPROSP_00044	gene	72				
VFPROSP_00045	CDS	135				hypothetical protein
VFPROSP_00045	gene	135				
VFPROSP_00046	tRNA	73				tRNA-Arg(tct)
VFPROSP_00046	gene	73				
VFPROSP_00047	CDS	1059	aroC	4.2.3.5	COG0082	Chorismate synthase
VFPROSP_00047	gene	1059	aroC			
VFPROSP_00048	tRNA	74				tRNA-Val(aac)
VFPROSP_00048	gene	74				
VFPROSP_00049	CDS	468	infC			Translation initiation factor IF-3
VFPROSP_00049	gene	468	infC			
VFPROSP_00050	CDS	189				hypothetical protein
VFPROSP_00050	gene	189				
VFPROSP_00051	CDS	360	rplT		COG0292	50S ribosomal protein L20
VFPROSP_00051	gene	360	rplT			
VFPROSP_00052	tRNA	72				tRNA-Lys(ttt)
VFPROSP_00052	gene	72				
VFPROSP_00053	tRNA	73				tRNA-His(gtg)
VFPROSP_00053	gene	73				
VFPROSP_00054	CDS	360				hypothetical protein
VFPROSP_00054	gene	360				
VFPROSP_00055	CDS	594	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VFPROSP_00055	gene	594	dnaQ			
VFPROSP_00056	tRNA	72				tRNA-Gly(gcc)
VFPROSP_00056	gene	72				
VFPROSP_00057	tRNA	71				tRNA-Cys(gca)
VFPROSP_00057	gene	71				
VFPROSP_00058	CDS	153				hypothetical protein
VFPROSP_00058	gene	153				
VFPROSP_00059	tRNA	72				tRNA-Asn(gtt)
VFPROSP_00059	gene	72				
VFPROSP_00060	CDS	177				hypothetical protein
VFPROSP_00060	gene	177				
VFPROSP_00061	CDS	795	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
VFPROSP_00061	gene	795	metF			
VFPROSP_00062	tRNA	83				tRNA-Ser(aga)
VFPROSP_00062	gene	83				
VFPROSP_00063	tRNA	75				tRNA-Leu(tag)
VFPROSP_00063	gene	75				
VFPROSP_00064	CDS	2949	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFPROSP_00064	gene	2949	dnaE1			
VFPROSP_00065	CDS	1224	sigA		COG0568	RNA polymerase sigma factor SigA
VFPROSP_00065	gene	1224	sigA			
VFPROSP_00066	CDS	1392	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFPROSP_00066	gene	1392	glnS			
VFPROSP_00067	CDS	714	prfA_1		COG0216	Peptide chain release factor 1
VFPROSP_00067	gene	714	prfA_1			
VFPROSP_00068	CDS	1134	metC	4.4.1.8	COG0626	Cystathionine beta-lyase
VFPROSP_00068	gene	1134	metC			
VFPROSP_00069	CDS	2250	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFPROSP_00069	gene	2250	metE			
VFPROSP_00070	CDS	219				hypothetical protein
VFPROSP_00070	gene	219				
VFPROSP_00071	tRNA	89				tRNA-Ser(gct)
VFPROSP_00071	gene	89				
VFPROSP_00072	tRNA	73				tRNA-Ala(tgc)
VFPROSP_00072	gene	73				
VFPROSP_00073	CDS	447				hypothetical protein
VFPROSP_00073	gene	447				
VFPROSP_00074	CDS	249	rpmA		COG0211	50S ribosomal protein L27
VFPROSP_00074	gene	249	rpmA			
VFPROSP_00075	CDS	447				hypothetical protein
VFPROSP_00075	gene	447				
VFPROSP_00076	CDS	318	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
VFPROSP_00076	gene	318	aroQ			
VFPROSP_00077	CDS	744	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
VFPROSP_00077	gene	744	aroE			
VFPROSP_00078	CDS	2109	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
VFPROSP_00078	gene	2109	leuS			
VFPROSP_00079	CDS	921	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
VFPROSP_00079	gene	921	aroF			
VFPROSP_00080	CDS	429				hypothetical protein
VFPROSP_00080	gene	429				
VFPROSP_00081	CDS	639	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFPROSP_00081	gene	639	tilS			
VFPROSP_00082	CDS	651	prfA_2		COG0216	Peptide chain release factor 1
VFPROSP_00082	gene	651	prfA_2			
VFPROSP_00083	CDS	252				hypothetical protein
VFPROSP_00083	gene	252				
VFPROSP_00084	CDS	639	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFPROSP_00084	gene	639	rsmD			
VFPROSP_00085	CDS	504	rplY			50S ribosomal protein L25
VFPROSP_00085	gene	504	rplY			
VFPROSP_00086	CDS	543	rplE			50S ribosomal protein L5
VFPROSP_00086	gene	543	rplE			
VFPROSP_00087	CDS	294				hypothetical protein
VFPROSP_00087	gene	294				
VFPROSP_00088	CDS	363				hypothetical protein
VFPROSP_00088	gene	363				
VFPROSP_00089	CDS	540	rplF		COG0097	50S ribosomal protein L6
VFPROSP_00089	gene	540	rplF			
VFPROSP_00090	CDS	351				hypothetical protein
VFPROSP_00090	gene	351				
VFPROSP_00091	CDS	414	rpsE		COG0098	30S ribosomal protein S5
VFPROSP_00091	gene	414	rpsE			
VFPROSP_00092	CDS	384	rplO		COG0200	50S ribosomal protein L15
VFPROSP_00092	gene	384	rplO			
VFPROSP_00093	CDS	216	infA		COG0361	Translation initiation factor IF-1
VFPROSP_00093	gene	216	infA			
VFPROSP_00094	CDS	351	rpsM		COG0099	30S ribosomal protein S13
VFPROSP_00094	gene	351	rpsM			
VFPROSP_00095	CDS	345	rpsK		COG0100	30S ribosomal protein S11
VFPROSP_00095	gene	345	rpsK			
VFPROSP_00096	CDS	549	rpsD		COG0522	30S ribosomal protein S4
VFPROSP_00096	gene	549	rpsD			
VFPROSP_00097	CDS	894	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
VFPROSP_00097	gene	894	rpoA			
VFPROSP_00098	CDS	309				hypothetical protein
VFPROSP_00098	gene	309				
VFPROSP_00099	CDS	411	aroK	2.7.1.71		Shikimate kinase
VFPROSP_00099	gene	411	aroK			
VFPROSP_00100	CDS	1059	aroB	4.2.3.4		3-dehydroquinate synthase
VFPROSP_00100	gene	1059	aroB			
VFPROSP_00101	tRNA	72				tRNA-Met(cat)
VFPROSP_00101	gene	72				
VFPROSP_00102	tRNA	85				tRNA-Tyr(gta)
VFPROSP_00102	gene	85				
VFPROSP_00103	tRNA	71				tRNA-Gly(tcc)
VFPROSP_00103	gene	71				
