# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFUGYLON	cds	1	1191	+	DLCBFI_00005		hypothetical protein	PFAM:PF00009.30, PFAM:PF03143.20, PFAM:PF03144.28
VFUGYLON	cds	1188	1565	+	DLCBFI_00010		hypothetical protein	PFAM:PF00298.22, PFAM:PF03946.17
VFUGYLON	cds	1555	2112	+	DLCBFI_00015		hypothetical protein	
VFUGYLON	cds	2105	2548	+	DLCBFI_00020		hypothetical protein	
VFUGYLON	cds	2526	2852	+	DLCBFI_00025		hypothetical protein	PFAM:PF00542.22
VFUGYLON	cds	2849	6118	+	DLCBFI_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04561.17, PFAM:PF04565.19
VFUGYLON	cds	6102	9644	+	DLCBFI_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFUGYLON	cds	9598	9975	+	DLCBFI_00040		hypothetical protein	
VFUGYLON	cds	9957	10421	+	DLCBFI_00045		SSU ribosomal protein S7p (S5e)	SO:0001217, UniRef:UniRef50_A0A346E0B3
VFUGYLON	cds	10421	12466	+	DLCBFI_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFUGYLON	cds	12463	12756	+	DLCBFI_00055		hypothetical protein	PFAM:PF00338.25
VFUGYLON	cds	12746	12952	-	DLCBFI_00060		hypothetical protein	PFAM:PF00313.25
VFUGYLON	cds	12954	13391	+	DLCBFI_00065		hypothetical protein	PFAM:PF01327.24
VFUGYLON	cds	13381	14061	+	DLCBFI_00070		hypothetical protein	PFAM:PF00551.22
VFUGYLON	cds	14140	14610	-	DLCBFI_00075		hypothetical protein	PFAM:PF00398.23
VFUGYLON	cds	14610	14978	-	DLCBFI_00080		hypothetical protein	
VFUGYLON	cds	14972	15244	-	DLCBFI_00085		hypothetical protein	
VFUGYLON	cds	15234	16004	-	DLCBFI_00090		hypothetical protein	
VFUGYLON	cds	15994	16572	-	DLCBFI_00095		hypothetical protein	
VFUGYLON	cds	16647	17522	+	DLCBFI_00100		hypothetical protein	PFAM:PF00156.30, PFAM:PF13793.9
VFUGYLON	cds	17519	17968	+	DLCBFI_00105		hypothetical protein	
VFUGYLON	cds	17954	18478	-	DLCBFI_00110		hypothetical protein	PFAM:PF05175.17, PFAM:PF13847.9
VFUGYLON	cds	18532	19635	+	DLCBFI_00115		hypothetical protein	PFAM:PF00266.22
VFUGYLON	cds	19603	20286	-	DLCBFI_00120		hypothetical protein	PFAM:PF03462.21
VFUGYLON	cds	20261	20992	-	DLCBFI_00125		hypothetical protein	PFAM:PF00218.24
VFUGYLON	cds	20971	21798	-	DLCBFI_00130		hypothetical protein	
VFUGYLON	cds	21785	22339	-	DLCBFI_00135		hypothetical protein	PFAM:PF00117.31
VFUGYLON	cds	22336	23532	-	DLCBFI_00140		hypothetical protein	
VFUGYLON	cds	23517	24917	-	DLCBFI_00145		Argininosuccinate lyase	SO:0001217, UniRef:UniRef50_A0A346E0F0
VFUGYLON	cds	24898	25767	-	DLCBFI_00150		hypothetical protein	
VFUGYLON	cds	25805	26857	+	DLCBFI_00155		hypothetical protein	PFAM:PF01807.23, PFAM:PF08275.14, PFAM:PF13662.9
