GENE000001_Prokka:SMCALKRU_00001|0_645_1|	GENE000001_Prokka:SMDICEUR_00001|0_645_1|	0.976	214	5	0	1	214	1	214	1.189E-147	451
GENE000002_Prokka:SMCALKRU_00002|673_3217_1|	GENE000002_Prokka:SMDICEUR_00002|673_3217_1|	0.979	847	18	0	1	847	1	847	0.000E+00	1740
GENE000003_Prokka:SMCALKRU_00003|3260_3593_1|	GENE000003_Prokka:SMDICEUR_00003|3260_3593_1|	0.990	110	1	0	1	110	1	110	4.499E-73	230
GENE000004_Prokka:SMCALKRU_00004|3678_4788_1|	GENE000004_Prokka:SMDICEUR_00004|3678_4788_1|	0.991	369	3	0	1	369	1	369	1.230E-242	734
GENE000005_Prokka:SMCALKRU_00005|4824_5931_1|	GENE000005_Prokka:SMDICEUR_00005|4824_5931_1|	0.986	368	5	0	1	368	1	368	5.285E-243	735
GENE000006_Prokka:SMCALKRU_00006|5966_7130_-1|	GENE000006_Prokka:SMDICEUR_00006|5966_7130_-1|	0.989	387	4	0	1	387	1	387	1.134E-252	764
GENE000007_Prokka:SMCALKRU_00007|7209_8271_1|	GENE000007_Prokka:SMDICEUR_00007|7209_8271_1|	0.980	353	7	0	1	353	1	353	1.047E-227	690
GENE000008_Prokka:SMCALKRU_00008|8274_9027_1|	GENE000008_Prokka:SMDICEUR_00008|8274_9027_1|	0.996	250	1	0	1	250	1	250	1.202E-165	505
GENE000009_Prokka:SMCALKRU_00010|9208_12580_1|	GENE000009_Prokka:SMDICEUR_00010|9208_12580_1|	0.982	1123	20	0	1	1123	1	1123	0.000E+00	2279
GENE000041_Prokka:SMCALKRU_00054|45659_47027_-1|	GENE000039_Prokka:SMDICEUR_00052|45659_47027_-1|	0.986	455	6	0	1	455	1	455	1.050E-296	895
GENE000042_Prokka:SMCALKRU_00055|47105_47648_1|	GENE000040_Prokka:SMDICEUR_00053|47105_47648_1|	0.994	180	1	0	1	180	1	180	8.241E-118	363
GENE000043_Prokka:SMCALKRU_00056|47648_48728_1|	GENE000041_Prokka:SMDICEUR_00054|47648_48728_1|	0.983	359	6	0	1	359	1	359	1.561E-243	736
GENE000044_Prokka:SMCALKRU_00057|48757_49813_1|	GENE000042_Prokka:SMDICEUR_00055|48757_49936_1|	0.979	343	7	0	1	343	1	343	4.295E-228	691
GENE000045_Prokka:SMCALKRU_00058|49722_50445_-1|	GENE000043_Prokka:SMDICEUR_00056|49898_50990_-1|	0.948	234	12	0	1	231	1	234	1.143E-152	467
GENE000046_Prokka:SMCALKRU_00059|50514_50967_1|	GENE000044_Prokka:SMDICEUR_00057|51059_51512_1|	0.980	150	3	0	1	150	1	150	1.217E-98	306
GENE000047_Prokka:SMCALKRU_00060|50953_51295_-1|	GENE000045_Prokka:SMDICEUR_00058|51498_51840_-1|	0.991	113	1	0	1	113	1	113	1.160E-72	229
GENE000048_Prokka:SMCALKRU_00061|51298_51505_-1|	GENE000046_Prokka:SMDICEUR_00059|51843_52050_-1|	1.000	68	0	0	1	68	1	68	1.447E-40	134
GENE000049_Prokka:SMCALKRU_00062|51517_52039_-1|	GENE000047_Prokka:SMDICEUR_00060|52062_52584_-1|	0.971	173	5	0	1	173	1	173	6.907E-108	334
GENE000050_Prokka:SMCALKRU_00063|52072_53935_-1|	GENE000048_Prokka:SMDICEUR_00061|52617_54480_-1|	0.993	620	4	0	1	620	1	620	0.000E+00	1233
GENE000118_Prokka:SMCALKRU_00148|121413_121782_1|	GENE000119_Prokka:SMDICEUR_00149|130293_130662_1|	1.000	122	0	0	1	122	1	122	2.693E-76	240
GENE000119_Prokka:SMCALKRU_00149|121789_122119_1|	GENE000120_Prokka:SMDICEUR_00150|130669_130999_1|	0.917	109	9	0	1	109	1	109	2.578E-62	199
GENE000120_Prokka:SMCALKRU_00150|122102_122648_1|	GENE000121_Prokka:SMDICEUR_00151|130982_131528_1|	0.983	181	3	0	1	181	1	181	3.532E-119	367
GENE000051_Prokka:SMCALKRU_00064|54030_54429_1|	GENE000049_Prokka:SMDICEUR_00062|54545_54944_1|	0.992	132	1	0	1	132	1	132	1.349E-88	276
GENE000052_Prokka:SMCALKRU_00065|54428_54812_1|	GENE000050_Prokka:SMDICEUR_00063|54943_55327_1|	1.000	127	0	0	1	127	1	127	9.433E-82	256
GENE000053_Prokka:SMCALKRU_00066|54811_55525_1|	GENE000051_Prokka:SMDICEUR_00064|55326_56049_1|	0.987	237	3	0	1	237	1	237	8.222E-155	473
GENE000054_Prokka:SMCALKRU_00067|55511_56135_1|	GENE000052_Prokka:SMDICEUR_00065|56026_56650_1|	0.985	207	3	0	1	207	1	207	5.905E-135	414
GENE000055_Prokka:SMCALKRU_00070|56273_58835_-1|	GENE000053_Prokka:SMDICEUR_00068|56788_59350_-1|	0.978	853	19	0	1	853	1	853	0.000E+00	1677
GENE000056_Prokka:SMCALKRU_00071|58846_60061_-1|	GENE000054_Prokka:SMDICEUR_00069|59361_60576_-1|	0.982	404	7	0	1	404	1	404	3.109E-267	807
GENE000057_Prokka:SMCALKRU_00072|60082_60733_-1|	GENE000055_Prokka:SMDICEUR_00070|60597_61248_-1|	1.000	216	0	0	1	216	1	216	2.098E-142	436
GENE000038_Prokka:SMCALKRU_00050|39531_43344_-1|	GENE000036_Prokka:SMDICEUR_00048|39531_43344_-1|	0.986	1270	18	0	1	1270	1	1270	0.000E+00	2540
GENE000039_Prokka:SMCALKRU_00052|43439_44795_-1|	GENE000037_Prokka:SMDICEUR_00050|43439_44795_-1|	0.975	451	11	0	1	451	1	451	1.147E-293	886
GENE000040_Prokka:SMCALKRU_00053|44833_45667_-1|	GENE000038_Prokka:SMDICEUR_00051|44833_45667_-1|	0.945	277	15	0	1	277	1	277	8.288E-175	533
GENE000132_Prokka:SMCALKRU_00162|127832_128183_1|	GENE000133_Prokka:SMDICEUR_00163|136718_137069_1|	0.982	116	2	0	1	116	1	116	2.707E-73	231
GENE000133_Prokka:SMCALKRU_00163|128182_129085_1|	GENE000134_Prokka:SMDICEUR_00164|137068_137971_1|	0.983	300	5	0	1	300	1	300	6.985E-197	598
GENE000134_Prokka:SMCALKRU_00165|129356_130982_-1|	GENE000135_Prokka:SMDICEUR_00166|138242_139868_-1|	0.975	540	13	0	1	540	1	540	0.000E+00	1062
GENE000135_Prokka:SMCALKRU_00166|131013_132480_-1|	GENE000136_Prokka:SMDICEUR_00167|139899_141366_-1|	0.989	488	5	0	1	488	1	488	0.000E+00	989
GENE000136_Prokka:SMCALKRU_00168|132689_133685_1|	GENE000137_Prokka:SMDICEUR_00169|141575_142571_1|	0.996	331	1	0	1	331	1	331	4.103E-227	687
GENE000137_Prokka:SMCALKRU_00169|133694_134789_1|	GENE000138_Prokka:SMDICEUR_00170|142580_143675_1|	0.967	364	12	0	1	364	1	364	3.229E-229	695
GENE000138_Prokka:SMCALKRU_00170|134785_135211_-1|	GENE000139_Prokka:SMDICEUR_00171|143671_144097_-1|	0.964	141	5	0	1	141	1	141	8.489E-90	280
GENE000139_Prokka:SMCALKRU_00171|135242_136094_1|	GENE000140_Prokka:SMDICEUR_00172|144128_144980_1|	0.971	283	8	0	1	283	1	283	6.890E-180	548
GENE000140_Prokka:SMCALKRU_00172|136057_137002_1|	GENE000141_Prokka:SMDICEUR_00173|144943_145888_1|	0.987	314	4	0	1	314	1	314	1.182E-206	627
GENE000091_Prokka:SMCALKRU_00119|99530_100841_-1|	GENE000088_Prokka:SMDICEUR_00116|100046_101351_-1|	0.974	434	11	0	3	436	1	434	1.085E-286	865
GENE000093_Prokka:SMCALKRU_00121|102340_103084_1|	GENE000094_Prokka:SMDICEUR_00122|111220_111964_1|	0.983	247	4	0	1	247	1	247	2.011E-158	484
GENE000095_Prokka:SMCALKRU_00123|104389_105592_1|	GENE000096_Prokka:SMDICEUR_00124|113269_114472_1|	0.982	400	7	0	1	400	1	400	2.828E-266	804
GENE000097_Prokka:SMCALKRU_00125|107273_107492_-1|	GENE000098_Prokka:SMDICEUR_00126|116153_116372_-1|	0.986	72	1	0	1	72	1	72	6.434E-43	141
GENE000099_Prokka:SMCALKRU_00129|108207_109191_-1|	GENE000100_Prokka:SMDICEUR_00130|117087_118071_-1|	0.996	327	1	0	1	327	1	327	3.526E-218	661
GENE000121_Prokka:SMCALKRU_00151|122652_122922_1|	GENE000122_Prokka:SMDICEUR_00152|131532_131802_1|	0.988	89	1	0	1	89	1	89	1.772E-56	181
GENE000123_Prokka:SMCALKRU_00153|123340_123898_1|	GENE000124_Prokka:SMDICEUR_00154|132220_132778_1|	0.978	185	4	0	1	185	1	185	1.921E-119	368
GENE000124_Prokka:SMCALKRU_00154|123911_124199_1|	GENE000125_Prokka:SMDICEUR_00155|132791_133079_1|	0.978	95	2	0	1	95	1	95	8.731E-59	188
GENE000072_Prokka:SMCALKRU_00097|81077_82061_1|	GENE000069_Prokka:SMDICEUR_00094|81593_82577_1|	0.978	327	7	0	1	327	1	327	4.244E-216	655
GENE000075_Prokka:SMCALKRU_00102|84166_86860_-1|	GENE000072_Prokka:SMDICEUR_00099|84682_87376_-1|	0.988	897	11	0	1	897	1	897	0.000E+00	1864
GENE000077_Prokka:SMCALKRU_00104|88203_89358_1|	GENE000074_Prokka:SMDICEUR_00101|88719_89874_1|	0.989	384	4	0	1	384	1	384	7.477E-256	773
GENE000079_Prokka:SMCALKRU_00106|90743_91328_1|	GENE000076_Prokka:SMDICEUR_00103|91259_91844_1|	0.994	194	1	0	1	194	1	194	9.410E-132	404
GENE000061_Prokka:SMCALKRU_00081|66674_67790_1|	GENE000058_Prokka:SMDICEUR_00078|67190_68306_1|	0.975	371	9	0	1	371	1	371	3.496E-249	753
GENE000142_Prokka:SMCALKRU_00174|138421_138655_-1|	GENE000143_Prokka:SMDICEUR_00175|147323_147557_-1|	1.000	77	0	0	1	77	1	77	2.208E-48	157
GENE000102_Prokka:SMCALKRU_00132|112239_112410_-1|	GENE000103_Prokka:SMDICEUR_00133|121119_121290_-1|	0.982	56	1	0	1	56	1	56	1.650E-33	113
GENE000106_Prokka:SMCALKRU_00136|114162_114642_1|	GENE000107_Prokka:SMDICEUR_00137|123042_123522_1|	1.000	159	0	0	1	159	1	159	2.123E-105	326
GENE000110_Prokka:SMCALKRU_00140|117648_118296_1|	GENE000111_Prokka:SMDICEUR_00141|126528_127176_1|	0.995	215	1	0	1	215	1	215	5.375E-140	429
GENE000131_Prokka:SMCALKRU_00161|126859_127849_1|	GENE000132_Prokka:SMDICEUR_00162|135745_136735_1|	0.963	329	12	0	1	329	1	329	6.152E-213	646
GENE000092_Prokka:SMCALKRU_00120|100879_102307_1|	GENE000089_Prokka:SMDICEUR_00117|101395_102430_1|	0.983	301	5	0	1	301	1	301	1.188E-198	613
GENE000094_Prokka:SMCALKRU_00122|103080_104373_1|	GENE000095_Prokka:SMDICEUR_00123|111960_113253_1|	0.976	430	10	0	1	430	1	430	7.695E-279	842
GENE000096_Prokka:SMCALKRU_00124|105602_107270_1|	GENE000097_Prokka:SMDICEUR_00125|114482_116150_1|	0.967	555	18	0	1	555	1	555	0.000E+00	1061
GENE000098_Prokka:SMCALKRU_00127|107591_107864_-1|	GENE000099_Prokka:SMDICEUR_00128|116471_116744_-1|	0.988	90	1	0	1	90	1	90	3.388E-58	186
GENE000100_Prokka:SMCALKRU_00130|109208_110153_-1|	GENE000101_Prokka:SMDICEUR_00131|118088_119033_-1|	0.984	314	5	0	1	314	1	314	4.417E-209	634
GENE000122_Prokka:SMCALKRU_00152|122934_123324_1|	GENE000123_Prokka:SMDICEUR_00153|131814_132204_1|	0.984	129	2	0	1	129	1	129	2.097E-82	258
GENE000125_Prokka:SMCALKRU_00155|124202_124691_1|	GENE000126_Prokka:SMDICEUR_00156|133082_133571_1|	0.987	162	2	0	1	162	1	162	1.470E-102	318
GENE000127_Prokka:SMCALKRU_00157|125367_125484_1|	GENE000128_Prokka:SMDICEUR_00158|134253_134370_1|	1.000	38	0	0	1	38	1	38	2.149E-22	80
