locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFPYRVIR_00001	tRNA	72				tRNA-Trp(cca)
VFPYRVIR_00002	CDS	411	rplK		COG0080	50S ribosomal protein L11
VFPYRVIR_00003	CDS	633				hypothetical protein
VFPYRVIR_00004	CDS	456				hypothetical protein
VFPYRVIR_00005	CDS	351	rplL			50S ribosomal protein L7/L12
VFPYRVIR_00006	CDS	3777	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFPYRVIR_00007	CDS	3840	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFPYRVIR_00008	CDS	387	rpsL		COG0048	30S ribosomal protein S12
VFPYRVIR_00009	CDS	471	rpsG		COG0049	30S ribosomal protein S7
VFPYRVIR_00010	CDS	2070	fusA		COG0480	Elongation factor G
VFPYRVIR_00011	CDS	309				hypothetical protein
VFPYRVIR_00012	tRNA	73				tRNA-Phe(gaa)
VFPYRVIR_00013	CDS	405				hypothetical protein
VFPYRVIR_00014	CDS	897				hypothetical protein
VFPYRVIR_00015	CDS	681	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFPYRVIR_00016	CDS	1113	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VFPYRVIR_00017	CDS	393	rpsI		COG0103	30S ribosomal protein S9
VFPYRVIR_00018	CDS	294	rplM		COG0102	50S ribosomal protein L13
VFPYRVIR_00019	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFPYRVIR_00020	CDS	558				hypothetical protein
VFPYRVIR_00021	CDS	1335	infB			Translation initiation factor IF-2
VFPYRVIR_00022	tRNA	72				tRNA-Gln(ttg)
VFPYRVIR_00023	CDS	852	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFPYRVIR_00024	CDS	513				hypothetical protein
VFPYRVIR_00025	CDS	549	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFPYRVIR_00026	CDS	1113	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFPYRVIR_00027	CDS	1302	lysS	6.1.1.6		Lysine--tRNA ligase
VFPYRVIR_00028	CDS	717	prfA_1		COG0216	Peptide chain release factor 1
VFPYRVIR_00029	CDS	855	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFPYRVIR_00030	CDS	807	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFPYRVIR_00031	CDS	741	ask	2.7.2.4	COG0527	Aspartokinase
VFPYRVIR_00032	CDS	390				hypothetical protein
VFPYRVIR_00033	tRNA	84				tRNA-Ser(gct)
VFPYRVIR_00034	CDS	2340				hypothetical protein
VFPYRVIR_00035	CDS	177				hypothetical protein
VFPYRVIR_00036	CDS	135				hypothetical protein
VFPYRVIR_00037	CDS	2172	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFPYRVIR_00038	CDS	198				hypothetical protein
VFPYRVIR_00039	CDS	567				hypothetical protein
VFPYRVIR_00040	CDS	1137	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
VFPYRVIR_00041	CDS	858	prfA_2			Peptide chain release factor 1
VFPYRVIR_00042	CDS	765	trpC			Indole-3-glycerol phosphate synthase
VFPYRVIR_00043	CDS	990	trpD	2.4.2.18		Anthranilate phosphoribosyltransferase
VFPYRVIR_00044	CDS	621	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFPYRVIR_00045	CDS	1230	menF	5.4.4.2		Isochorismate synthase MenF
VFPYRVIR_00046	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
VFPYRVIR_00047	CDS	966	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
VFPYRVIR_00048	CDS	1389	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFPYRVIR_00049	CDS	972	thrB	2.7.1.39		Homoserine kinase
VFPYRVIR_00050	CDS	1272	rpoD			RNA polymerase sigma factor RpoD
VFPYRVIR_00051	CDS	3027	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
VFPYRVIR_00052	tRNA	82				tRNA-Leu(aag)
VFPYRVIR_00053	tRNA	89				tRNA-Leu(tag)
VFPYRVIR_00054	tRNA	85				tRNA-Ser(aga)
VFPYRVIR_00055	CDS	330				hypothetical protein
VFPYRVIR_00056	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFPYRVIR_00057	CDS	639	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
VFPYRVIR_00058	CDS	1131	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
VFPYRVIR_00059	CDS	690	trpA	4.2.1.20		Tryptophan synthase alpha chain
VFPYRVIR_00060	CDS	264				hypothetical protein
VFPYRVIR_00061	CDS	231				hypothetical protein
VFPYRVIR_00062	tRNA	72				tRNA-Asn(gtt)
VFPYRVIR_00063	tRNA	72				tRNA-Cys(gca)
VFPYRVIR_00064	tRNA	71				tRNA-Gly(gcc)
VFPYRVIR_00065	CDS	1002	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
