# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
VFPYRVIR	tRNA	1187	1257	+	MIEBEN_00005	trnW	tRNA-Trp(cca)	SO:0000271
VFPYRVIR	cds	1273	1683	+	MIEBEN_00010		hypothetical protein	PFAM:PF03946.17
VFPYRVIR	cds	1676	2308	+	MIEBEN_00015		hypothetical protein	
VFPYRVIR	cds	2301	2756	+	MIEBEN_00020		hypothetical protein	
VFPYRVIR	cds	2743	3093	+	MIEBEN_00025		hypothetical protein	PFAM:PF00542.22
VFPYRVIR	cds	3095	6871	+	MIEBEN_00030		hypothetical protein	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPYRVIR	cds	6868	10707	+	MIEBEN_00035		hypothetical protein	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPYRVIR	cds	10655	11041	+	MIEBEN_00040		hypothetical protein	
VFPYRVIR	cds	11016	11486	+	MIEBEN_00045		hypothetical protein	PFAM:PF00177.24
VFPYRVIR	cds	11488	13557	+	MIEBEN_00050		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A346E0B4
VFPYRVIR	cds	13554	13862	+	MIEBEN_00055		hypothetical protein	PFAM:PF00338.25
VFPYRVIR	tRNA	14284	14356	+	MIEBEN_00060	trnF	tRNA-Phe(gaa)	SO:0000267
VFPYRVIR	cds	14366	14770	+	MIEBEN_00065		hypothetical protein	
VFPYRVIR	cds	14767	15663	+	MIEBEN_00070		hypothetical protein	
VFPYRVIR	cds	15660	16340	-	MIEBEN_00075		hypothetical protein	PFAM:PF00398.23
VFPYRVIR	cds	16309	17421	-	MIEBEN_00080		hypothetical protein	PFAM:PF01479.28
VFPYRVIR	cds	17418	17810	-	MIEBEN_00085		30S ribosomal protein S9	SO:0001217, UniRef:UniRef50_A0A346E0C1
VFPYRVIR	cds	17807	18100	-	MIEBEN_00090		hypothetical protein	
VFPYRVIR	cds	18097	18900	-	MIEBEN_00095		hypothetical protein	PFAM:PF01678.22
VFPYRVIR	cds	18908	19465	-	MIEBEN_00100		hypothetical protein	
VFPYRVIR	cds	19470	20804	-	MIEBEN_00105		hypothetical protein	PFAM:PF00009.30, PFAM:PF10662.12
VFPYRVIR	tRNA	20829	20900	+	MIEBEN_00110	trnQ	tRNA-Gln(ttg)	SO:0000261
VFPYRVIR	cds	20908	21759	+	MIEBEN_00115		hypothetical protein	PFAM:PF13793.9, PFAM:PF14572.9
VFPYRVIR	cds	21752	22264	+	MIEBEN_00120		hypothetical protein	
VFPYRVIR	cds	22266	22814	-	MIEBEN_00125		hypothetical protein	PFAM:PF05175.17, PFAM:PF13847.9
VFPYRVIR	cds	23116	24228	+	MIEBEN_00130		hypothetical protein	PFAM:PF00155.24, PFAM:PF00266.22
VFPYRVIR	cds	24229	25530	-	MIEBEN_00135		hypothetical protein	PFAM:PF00152.23, PFAM:PF01409.23
VFPYRVIR	cds	25484	26200	-	MIEBEN_00140		hypothetical protein	PFAM:PF03462.21
VFPYRVIR	cds	26206	27060	-	MIEBEN_00145		hypothetical protein	PFAM:PF00701.25
