#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFPYRVIR	1273	1683	+	MIEBEN_00010	15.2	10.1	PF03946.17|Ribosomal_L11_N	PFAM:PF03946.17
VFPYRVIR	1676	2308	+	MIEBEN_00015	25.0	10.0		
VFPYRVIR	2301	2756	+	MIEBEN_00020	18.5	10.3		
VFPYRVIR	2743	3093	+	MIEBEN_00025	13.5	9.2	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFPYRVIR	3095	6871	+	MIEBEN_00030	147.3	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFPYRVIR	6868	10707	+	MIEBEN_00035	148.5	10.1	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5, PF05000.20|RNA_pol_Rpb1_4	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20, PFAM:PF05000.20
VFPYRVIR	10655	11041	+	MIEBEN_00040	14.6	10.7		
VFPYRVIR	11016	11486	+	MIEBEN_00045	18.3	10.1	PF00177.24|Ribosomal_S7	PFAM:PF00177.24
VFPYRVIR	13554	13862	+	MIEBEN_00055	12.2	10.0	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFPYRVIR	14366	14770	+	MIEBEN_00065	16.0	9.8		
VFPYRVIR	14767	15663	+	MIEBEN_00070	37.0	10.4		
VFPYRVIR	15660	16340	-	MIEBEN_00075	27.1	10.2	PF00398.23|RrnaAD	PFAM:PF00398.23
VFPYRVIR	16309	17421	-	MIEBEN_00080	44.3	10.2	PF01479.28|S4	PFAM:PF01479.28
VFPYRVIR	17807	18100	-	MIEBEN_00090	11.7	10.1		
VFPYRVIR	18097	18900	-	MIEBEN_00095	31.6	10.3	PF01678.22|DAP_epimerase	PFAM:PF01678.22
VFPYRVIR	18908	19465	-	MIEBEN_00100	22.3	10.1		
VFPYRVIR	19470	20804	-	MIEBEN_00105	52.0	10.1	PF00009.30|GTP_EFTU, PF10662.12|PduV-EutP	PFAM:PF00009.30, PFAM:PF10662.12
VFPYRVIR	20908	21759	+	MIEBEN_00115	33.2	9.9	PF13793.9|Pribosyltran_N, PF14572.9|Pribosyl_synth	PFAM:PF13793.9, PFAM:PF14572.9
VFPYRVIR	21752	22264	+	MIEBEN_00120	20.6	10.5		
VFPYRVIR	22266	22814	-	MIEBEN_00125	21.4	10.1	PF05175.17|MTS, PF13847.9|Methyltransf_31	PFAM:PF05175.17, PFAM:PF13847.9
VFPYRVIR	23116	24228	+	MIEBEN_00130	42.7	9.7	PF00155.24|Aminotran_1_2, PF00266.22|Aminotran_5	PFAM:PF00155.24, PFAM:PF00266.22
VFPYRVIR	24229	25530	-	MIEBEN_00135	51.1	9.9	PF00152.23|tRNA-synt_2, PF01409.23|tRNA-synt_2d	PFAM:PF00152.23, PFAM:PF01409.23
VFPYRVIR	25484	26200	-	MIEBEN_00140	27.9	10.1	PF03462.21|PCRF	PFAM:PF03462.21
VFPYRVIR	26206	27060	-	MIEBEN_00145	33.0	10.2	PF00701.25|DHDPS	PFAM:PF00701.25
