#Annotated with Bakta v1.8.2, https://github.com/oschwengers/bakta
#Database v5.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
VFASICLA	1357	1671	+	AGJNAD_00010	11.8	9.9	PF00298.22|Ribosomal_L11	PFAM:PF00298.22
VFASICLA	1664	2206	+	AGJNAD_00015	21.6	10.0		
VFASICLA	2208	2654	+	AGJNAD_00020	18.1	10.2		
VFASICLA	2632	2970	+	AGJNAD_00025	13.1	9.4	PF00542.22|Ribosomal_L12	PFAM:PF00542.22
VFASICLA	2964	6293	+	AGJNAD_00030	129.2	9.9	PF00562.31|RNA_pol_Rpb2_6, PF04560.23|RNA_pol_Rpb2_7, PF04565.19|RNA_pol_Rpb2_3	PFAM:PF00562.31, PFAM:PF04560.23, PFAM:PF04565.19
VFASICLA	6286	10080	+	AGJNAD_00035	147.2	9.8	PF00623.23|RNA_pol_Rpb1_2, PF04983.21|RNA_pol_Rpb1_3, PF04997.15|RNA_pol_Rpb1_1, PF04998.20|RNA_pol_Rpb1_5	PFAM:PF00623.23, PFAM:PF04983.21, PFAM:PF04997.15, PFAM:PF04998.20
VFASICLA	10034	10411	+	AGJNAD_00040	14.2	10.5		
VFASICLA	12916	13194	+	AGJNAD_00055	11.2	10.1	PF00338.25|Ribosomal_S10	PFAM:PF00338.25
VFASICLA	13184	13393	-	AGJNAD_00060	7.9	8.0	PF00313.25|CSD, PF08206.14|OB_RNB	PFAM:PF00313.25, PFAM:PF08206.14
VFASICLA	13397	13828	+	AGJNAD_00065	17.0	9.9	PF01327.24|Pep_deformylase	PFAM:PF01327.24
VFASICLA	14013	14486	-	AGJNAD_00075	18.6	10.1	PF00398.23|RrnaAD	PFAM:PF00398.23
VFASICLA	14464	15459	-	AGJNAD_00080	39.3	10.3		
VFASICLA	15836	16120	-	AGJNAD_00090	11.2	10.5		
VFASICLA	16110	16871	-	AGJNAD_00095	29.8	10.2	PF01678.22|DAP_epimerase	PFAM:PF01678.22
