locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFUGYOPS_00001	CDS	1185	tufA		COG0050	Elongation factor Tu
VFUGYOPS_00001	gene	1185	tufA			
VFUGYOPS_00002	CDS	381	rplK		COG0080	50S ribosomal protein L11
VFUGYOPS_00002	gene	381	rplK			
VFUGYOPS_00003	CDS	555				hypothetical protein
VFUGYOPS_00003	gene	555				
VFUGYOPS_00004	CDS	435				hypothetical protein
VFUGYOPS_00004	gene	435				
VFUGYOPS_00005	CDS	342	rplL			50S ribosomal protein L7/L12
VFUGYOPS_00005	gene	342	rplL			
VFUGYOPS_00006	CDS	3270	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFUGYOPS_00006	gene	3270	rpoB			
VFUGYOPS_00007	CDS	3630	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
VFUGYOPS_00007	gene	3630	rpoC			
VFUGYOPS_00008	CDS	378	rpsL		COG0048	30S ribosomal protein S12
VFUGYOPS_00008	gene	378	rpsL			
VFUGYOPS_00009	CDS	468	rpsG		COG0049	30S ribosomal protein S7
VFUGYOPS_00009	gene	468	rpsG			
VFUGYOPS_00010	CDS	2049	fusA		COG0480	Elongation factor G
VFUGYOPS_00010	gene	2049	fusA			
VFUGYOPS_00011	CDS	294	rpsJ		COG0051	30S ribosomal protein S10
VFUGYOPS_00011	gene	294	rpsJ			
VFUGYOPS_00012	CDS	207	cspA		COG1278	Cold shock protein CspA
VFUGYOPS_00012	gene	207	cspA			
VFUGYOPS_00013	CDS	438	def2	3.5.1.88	COG0242	Peptide deformylase 2
VFUGYOPS_00013	gene	438	def2			
VFUGYOPS_00014	CDS	654	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
VFUGYOPS_00014	gene	654	fmt			
VFUGYOPS_00015	CDS	474	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
VFUGYOPS_00015	gene	474	rsmA			
VFUGYOPS_00016	CDS	378	rpsI		COG0103	30S ribosomal protein S9
VFUGYOPS_00016	gene	378	rpsI			
VFUGYOPS_00017	CDS	276	rplM			50S ribosomal protein L13
VFUGYOPS_00017	gene	276	rplM			
VFUGYOPS_00018	CDS	759	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFUGYOPS_00018	gene	759	dapF			
VFUGYOPS_00019	CDS	585				hypothetical protein
VFUGYOPS_00019	gene	585				
VFUGYOPS_00020	CDS	855	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFUGYOPS_00020	gene	855	prs			
VFUGYOPS_00021	CDS	462				hypothetical protein
VFUGYOPS_00021	gene	462				
VFUGYOPS_00022	CDS	519	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFUGYOPS_00022	gene	519	rsmD			
