locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTETSUL_00001	gene	1188	tufA			
VFTETSUL_00001	CDS	1188	tufA		COG0050	Elongation factor Tu
VFTETSUL_00002	gene	74				
VFTETSUL_00002	tRNA	74				tRNA-Trp(cca)
VFTETSUL_00003	gene	387	rplK			
VFTETSUL_00003	CDS	387	rplK		COG0080	50S ribosomal protein L11
VFTETSUL_00004	gene	645				
VFTETSUL_00004	CDS	645				hypothetical protein
VFTETSUL_00005	gene	447				
VFTETSUL_00005	CDS	447				hypothetical protein
VFTETSUL_00006	gene	360	rplL			
VFTETSUL_00006	CDS	360	rplL			50S ribosomal protein L7/L12
VFTETSUL_00007	gene	4164	rpoB			
VFTETSUL_00007	CDS	4164	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
VFTETSUL_00008	gene	3927	rpoC			
VFTETSUL_00008	CDS	3927	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
VFTETSUL_00009	gene	396	rpsL			
VFTETSUL_00009	CDS	396	rpsL		COG0048	30S ribosomal protein S12
VFTETSUL_00010	gene	474	rpsG			
VFTETSUL_00010	CDS	474	rpsG		COG0049	30S ribosomal protein S7
VFTETSUL_00011	gene	2055	fusA			
VFTETSUL_00011	CDS	2055	fusA		COG0480	Elongation factor G
VFTETSUL_00012	gene	297	rpsJ			
VFTETSUL_00012	CDS	297	rpsJ		COG0051	30S ribosomal protein S10
VFTETSUL_00013	gene	426	def			
VFTETSUL_00013	CDS	426	def	3.5.1.88		Peptide deformylase
VFTETSUL_00014	gene	73				
VFTETSUL_00014	tRNA	73				tRNA-Phe(gaa)
VFTETSUL_00015	gene	336				
VFTETSUL_00015	CDS	336				hypothetical protein
VFTETSUL_00016	gene	696	rsmA			
VFTETSUL_00016	CDS	696	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
VFTETSUL_00017	gene	1104				
VFTETSUL_00017	CDS	1104				hypothetical protein
VFTETSUL_00018	gene	384	rpsI			
VFTETSUL_00018	CDS	384	rpsI		COG0103	30S ribosomal protein S9
VFTETSUL_00019	gene	336				
VFTETSUL_00019	CDS	336				hypothetical protein
VFTETSUL_00020	gene	804	dapF			
VFTETSUL_00020	CDS	804	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
VFTETSUL_00021	gene	642	rpiA			
VFTETSUL_00021	CDS	642	rpiA	5.3.1.6		Ribose-5-phosphate isomerase A
VFTETSUL_00022	gene	1635	infB			
VFTETSUL_00022	CDS	1635	infB			Translation initiation factor IF-2
VFTETSUL_00023	gene	74				
VFTETSUL_00023	tRNA	74				tRNA-Gln(ttg)
VFTETSUL_00024	gene	936	prs			
VFTETSUL_00024	CDS	936	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
VFTETSUL_00025	gene	504				
VFTETSUL_00025	CDS	504				hypothetical protein
VFTETSUL_00026	gene	561	rsmD			
VFTETSUL_00026	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
VFTETSUL_00027	gene	1137	iscS			
VFTETSUL_00027	CDS	1137	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
VFTETSUL_00028	gene	1299	lysS			
VFTETSUL_00028	CDS	1299	lysS	6.1.1.6		Lysine--tRNA ligase
VFTETSUL_00029	gene	699	prfB			
VFTETSUL_00029	CDS	699	prfB		COG1186	Peptide chain release factor RF2
VFTETSUL_00030	gene	909	dapA			
VFTETSUL_00030	CDS	909	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VFTETSUL_00031	gene	2103	tilS			
VFTETSUL_00031	CDS	2103	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
VFTETSUL_00032	gene	84				
VFTETSUL_00032	tRNA	84				tRNA-Ser(gct)
VFTETSUL_00033	gene	198				
VFTETSUL_00033	CDS	198				hypothetical protein
VFTETSUL_00034	gene	141				
VFTETSUL_00034	CDS	141				hypothetical protein
VFTETSUL_00035	gene	195				
VFTETSUL_00035	CDS	195				hypothetical protein
VFTETSUL_00036	gene	2220	metE			
VFTETSUL_00036	CDS	2220	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VFTETSUL_00037	gene	804				
VFTETSUL_00037	CDS	804				hypothetical protein
VFTETSUL_00038	gene	1134	metC			
VFTETSUL_00038	CDS	1134	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
VFTETSUL_00039	gene	804	prfA			
VFTETSUL_00039	CDS	804	prfA		COG0216	Peptide chain release factor RF1
VFTETSUL_00040	gene	549	trpG			
VFTETSUL_00040	CDS	549	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
VFTETSUL_00041	gene	1287	menF			
VFTETSUL_00041	CDS	1287	menF	5.4.4.2		Isochorismate synthase MenF
VFTETSUL_00042	gene	1461	gluQ			
VFTETSUL_00042	CDS	1461	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
VFTETSUL_00043	gene	912	thrB			
VFTETSUL_00043	CDS	912	thrB	2.7.1.39	COG2334	Homoserine kinase
VFTETSUL_00044	gene	1425	rpoD			
VFTETSUL_00044	CDS	1425	rpoD			RNA polymerase sigma factor RpoD
VFTETSUL_00045	gene	2997	dnaE			
VFTETSUL_00045	CDS	2997	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFTETSUL_00046	gene	171	rpsO			
VFTETSUL_00046	CDS	171	rpsO		COG0184	30S ribosomal protein S15
VFTETSUL_00047	gene	732				
VFTETSUL_00047	CDS	732				hypothetical protein
VFTETSUL_00048	gene	1041	asd			
VFTETSUL_00048	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFTETSUL_00049	gene	258				
VFTETSUL_00049	CDS	258				hypothetical protein
VFTETSUL_00050	gene	219				
VFTETSUL_00050	CDS	219				hypothetical protein
VFTETSUL_00051	gene	72				
VFTETSUL_00051	tRNA	72				tRNA-Asn(gtt)
VFTETSUL_00052	gene	75				
VFTETSUL_00052	tRNA	75				tRNA-Cys(gca)
VFTETSUL_00053	gene	72				
VFTETSUL_00053	tRNA	72				tRNA-Gly(gcc)
VFTETSUL_00054	gene	624	rlmE			
VFTETSUL_00054	CDS	624	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFTETSUL_00055	gene	567	clpP			
VFTETSUL_00055	CDS	567	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFTETSUL_00056	gene	1161	clpX			
VFTETSUL_00056	CDS	1161	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
VFTETSUL_00057	gene	72				
VFTETSUL_00057	tRNA	72				tRNA-Val(tac)
VFTETSUL_00058	gene	801				
VFTETSUL_00058	CDS	801				hypothetical protein
VFTETSUL_00059	gene	1041	ruvB			
VFTETSUL_00059	CDS	1041	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
VFTETSUL_00060	gene	83				
VFTETSUL_00060	tRNA	83				tRNA-Ser(tga)
VFTETSUL_00061	gene	600	hisG			
VFTETSUL_00061	CDS	600	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFTETSUL_00062	gene	1224	hisD			
VFTETSUL_00062	CDS	1224	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFTETSUL_00063	gene	966	hisC			
VFTETSUL_00063	CDS	966	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
VFTETSUL_00064	gene	594	hisB			
VFTETSUL_00064	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
VFTETSUL_00065	gene	597	hisH			
VFTETSUL_00065	CDS	597	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFTETSUL_00066	gene	714	hisA			
VFTETSUL_00066	CDS	714	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFTETSUL_00067	gene	747	hisF			
VFTETSUL_00067	CDS	747	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFTETSUL_00068	gene	294	hisI_1			
VFTETSUL_00068	CDS	294	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFTETSUL_00069	gene	264	hisI_2			
VFTETSUL_00069	CDS	264	hisI_2	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
VFTETSUL_00070	gene	73				
VFTETSUL_00070	tRNA	73				tRNA-His(gtg)
VFTETSUL_00071	gene	75				
VFTETSUL_00071	tRNA	75				tRNA-Lys(ttt)
VFTETSUL_00072	gene	354	rplT			
VFTETSUL_00072	CDS	354	rplT		COG0292	50S ribosomal protein L20
VFTETSUL_00073	gene	162				
VFTETSUL_00073	CDS	162				hypothetical protein
